crop_type,month,temperature_celsius,humidity_percent,pressure_hpa,rainfall_mm,wind_speed_mps,quantity_normalized
Hay,12,-2.1,54.3,1010.2,144.4,0.2,0.0098
Tree Nuts,12,-3.2,55.2,1014.7,47.2,5.2,0.0761
Sugar,10,15.8,93.8,1006.6,85.4,6.8,0.2861
Sorghum,3,7.6,62.8,1023.7,0.0,3.2,0.0147
Sugar,5,19.6,56.5,1015.5,83.6,5.3,0.188
Barley,1,5.2,65.7,1015.4,58.1,4.9,0.0334
Soybean,9,19.4,53.1,1016.0,68.2,0.6,0.0086
Corn,11,4.4,79.5,1020.5,149.9,3.3,0.0002
Hay,3,7.3,68.9,1016.2,101.3,0.0,0.0396
Sugar,10,13.2,61.1,1013.5,145.9,1.8,0.4142
Barley,9,21.7,76.6,1012.3,57.2,2.0,0.4314
Sugar,10,16.7,81.7,1005.5,80.2,0.3,0.3553
Sorghum,7,28.2,71.0,1020.3,185.2,3.2,0.9444
Wheat,11,5.7,47.9,1024.4,60.8,3.1,0.1696
Soybean,12,-3.8,65.1,1010.0,23.8,4.7,0.0
Cotton,11,7.2,51.1,1018.8,71.1,4.8,0.0422
Sorghum,11,8.0,67.0,1015.2,208.1,0.0,0.0858
Cotton,1,3.7,48.3,1018.2,81.8,0.5,0.0744
Barley,10,15.6,47.8,1011.1,33.8,4.4,0.0956
Soybean,5,22.1,56.6,1020.7,16.6,1.8,0.0883
Barley,8,30.5,71.7,1014.5,116.9,6.0,0.0517
Sorghum,8,29.1,48.7,1013.6,68.7,4.4,0.5967
Soybean,3,2.9,69.6,1009.5,0.0,1.6,0.0032
Wheat,2,2.8,62.2,1012.3,48.6,4.4,0.0
Wheat,1,-0.5,71.5,1019.4,83.3,5.3,0.0115
Wheat,1,4.2,52.9,1019.7,71.3,0.3,0.0
Barley,2,1.5,56.0,1013.1,1.4,7.9,0.0
Tree Nuts,2,6.6,54.3,1015.5,98.5,3.7,0.0
Tree Nuts,2,1.2,53.6,1012.7,17.3,3.0,0.0
Sorghum,11,11.8,57.1,1014.4,71.0,2.9,0.0733
Cotton,5,18.7,73.6,1016.1,56.8,4.2,0.5305
Hay,11,8.2,49.5,1010.7,72.5,3.3,0.0
Wheat,1,-2.2,55.6,1019.5,52.3,2.5,0.0
Rice,2,2.4,66.2,1016.6,3.1,4.8,0.0
Sugar,3,3.8,74.1,1012.4,0.8,4.6,0.0258
Rice,9,20.3,80.7,1020.1,68.0,4.0,0.4894
Wheat,9,25.5,82.6,1013.5,149.2,6.2,0.6087
Wheat,5,22.7,60.0,1009.1,129.8,2.8,0.1652
Sugar,2,1.8,63.5,1017.3,92.8,0.0,0.0417
Wheat,6,32.3,49.5,1013.1,68.1,6.8,0.1918
Rice,12,1.9,42.0,1011.0,31.9,5.1,0.0
Cotton,5,21.0,79.6,1012.6,25.4,2.7,0.3441
Wheat,11,8.3,58.7,1006.7,82.9,1.2,0.1784
Hay,3,8.4,53.0,1015.3,55.8,4.0,0.0
Rice,4,14.3,68.7,1011.2,133.7,1.1,0.3583
Hay,2,-1.1,46.3,1009.8,66.2,3.7,0.0683
Soybean,4,10.8,65.4,1010.3,78.7,2.8,0.0047
Wheat,5,28.1,53.9,1005.8,32.6,3.7,0.0819
Wheat,9,19.9,75.3,1011.8,72.4,0.0,0.7876
Corn,11,11.8,55.5,1024.9,52.1,2.6,0.0
Rice,6,25.4,68.7,1008.2,77.8,6.2,0.7302
Barley,4,12.9,69.5,1015.8,16.7,1.8,0.0794
Hay,1,-0.2,40.0,1006.2,44.6,3.3,0.0
Soybean,9,29.8,88.2,1005.4,71.6,3.4,0.513
Sorghum,8,26.6,77.4,1011.3,74.7,6.7,0.5369
Sugar,5,22.6,64.1,1014.2,101.1,3.6,0.4051
Rice,2,2.2,65.9,1007.3,10.3,2.9,0.035
Cotton,8,27.8,76.7,1001.5,53.5,2.7,0.3149
Corn,10,12.0,53.1,1019.2,87.7,3.2,0.0618
Barley,3,9.4,60.7,1014.9,45.3,0.4,0.0
Sugar,5,26.1,63.4,1008.5,59.8,1.7,0.322
Sugar,9,24.6,56.2,1007.9,64.6,3.6,0.4545
Tree Nuts,6,26.1,76.5,1013.1,108.5,3.4,0.9219
Rice,4,17.7,55.3,1017.1,3.7,5.4,0.0866
Corn,3,4.7,60.4,1008.0,71.2,5.8,0.0757
Hay,6,30.4,75.4,1014.8,49.3,5.4,0.1568
Tree Nuts,7,34.4,74.0,1018.1,49.5,0.0,0.1651
Hay,8,31.1,80.4,1018.1,204.4,4.7,0.4872
Sugar,1,0.6,76.4,1009.3,73.6,1.3,0.0
Barley,4,17.4,77.6,1018.4,72.2,1.4,0.2571
Rice,2,0.6,62.7,1016.7,0.0,4.0,0.0381
Sorghum,10,20.5,77.2,1013.3,114.4,3.9,0.176
Rice,5,29.5,62.3,1015.1,21.5,1.2,0.2275
Corn,1,0.6,55.8,1006.7,9.5,2.8,0.0
Hay,5,22.2,66.9,1003.6,35.2,3.7,0.0417
Barley,8,29.3,85.1,1013.2,95.3,2.0,0.2082
Soybean,6,29.3,75.3,1014.2,60.5,5.4,0.4935
Hay,4,17.1,73.3,1014.0,95.9,1.8,0.0547
Soybean,2,0.8,50.5,1016.3,143.3,3.7,0.0
Sorghum,5,22.0,76.7,1010.6,89.8,0.1,0.341
Sorghum,6,27.8,63.1,1017.5,290.4,1.5,0.6657
Sugar,9,22.3,64.5,1025.8,130.4,3.9,0.7731
Cotton,3,8.7,58.7,1016.5,31.3,2.7,0.0919
Corn,6,34.7,79.4,1005.9,66.0,3.9,0.1157
Sorghum,9,23.2,72.3,1012.8,123.7,5.1,0.4896
Hay,12,4.8,54.5,1023.9,54.8,1.1,0.0988
Barley,12,3.3,57.9,1012.5,41.7,4.5,0.0
Barley,11,10.0,64.3,1005.1,119.8,1.5,0.0444
Sorghum,9,26.8,68.1,1008.5,54.2,3.1,0.4278
Wheat,9,17.8,70.6,1020.4,88.9,2.2,0.7725
Cotton,10,14.1,61.0,1016.2,114.2,2.0,0.2028
Soybean,12,2.1,58.5,1017.5,106.1,5.2,0.0
Soybean,10,18.5,76.2,1016.2,61.3,2.5,0.0
Rice,9,26.2,57.3,1005.0,98.9,1.3,0.3954
Rice,10,16.5,49.4,1015.3,136.7,3.7,0.1617
Sugar,7,30.3,83.2,1013.7,101.4,1.7,0.4029
Sorghum,5,28.7,56.9,1019.4,168.2,3.0,0.5839
Barley,1,-0.1,49.6,1018.0,103.6,0.0,0.0
Soybean,5,19.1,64.2,1008.9,66.0,1.6,0.0437
Corn,1,-0.6,75.9,1012.9,31.1,3.4,0.0444
Soybean,11,9.7,57.1,1018.8,100.9,2.9,0.0
Tree Nuts,9,22.0,74.3,1014.7,151.4,4.7,0.361
Sorghum,10,15.1,54.8,1020.0,106.1,3.5,0.0778
Rice,12,-1.8,59.8,1009.3,56.4,3.7,0.0112
Soybean,6,29.3,67.5,1022.1,196.0,3.5,0.7063
Cotton,6,22.9,81.9,1013.0,50.1,5.7,0.5804
Rice,12,3.2,61.2,1013.1,33.4,5.0,0.0589
Corn,7,32.0,72.8,1010.3,45.5,2.7,0.2009
Corn,1,-2.1,43.1,1023.3,31.9,1.7,0.0842
Corn,5,20.6,76.6,1016.8,60.7,4.6,0.3079
Soybean,8,28.9,73.6,1015.2,103.1,3.6,0.8159
Barley,10,7.0,64.4,1017.4,106.0,1.2,0.0465
Tree Nuts,9,23.4,72.4,1006.2,92.3,2.8,0.3614
Sorghum,10,13.3,66.4,1019.6,105.5,4.8,0.0
Corn,10,13.6,47.4,1018.9,84.4,6.0,0.0047
Cotton,8,33.5,87.8,1022.7,90.2,1.6,0.2438
Cotton,2,5.7,60.6,1018.1,19.4,2.4,0.0027
Tree Nuts,1,0.2,55.8,1012.9,35.9,1.6,0.0
Soybean,8,27.9,97.2,1017.9,48.6,3.8,0.4895
Sugar,9,21.0,76.3,1014.7,78.2,4.9,0.5272
Soybean,10,17.3,56.0,1017.9,108.6,3.2,0.0341
Rice,11,11.0,72.5,1005.8,148.0,1.3,0.0131
Cotton,2,12.8,56.3,1005.2,6.1,3.1,0.0144
Sugar,12,-1.2,60.0,1013.0,114.4,3.7,0.0
Hay,7,34.0,78.6,1011.6,119.3,0.0,0.3147
Barley,12,-1.2,44.5,1007.1,31.2,0.2,0.0
Rice,11,7.7,67.4,1017.6,165.8,2.8,0.0
Tree Nuts,10,10.0,70.1,1015.4,112.2,1.7,0.0
Sugar,8,29.9,69.3,1016.1,107.2,5.5,0.368
Wheat,11,9.5,57.5,1011.0,96.4,3.4,0.1622
Soybean,12,6.8,63.5,1022.1,44.4,2.7,0.0
Soybean,2,2.7,54.4,1017.1,21.3,1.7,0.0
Hay,4,9.2,73.4,1012.4,31.0,5.2,0.0
Wheat,5,17.1,53.8,1011.6,35.7,1.8,0.1508
Soybean,11,6.1,51.8,1013.5,189.2,4.4,0.0
Cotton,10,14.0,66.8,1017.1,192.3,3.5,0.2092
Sorghum,6,26.2,66.4,1014.9,45.5,1.0,0.4806
Sugar,3,4.6,63.1,1010.3,12.2,2.6,0.0
Sugar,8,24.3,70.1,1006.2,88.9,1.5,0.6236
Barley,5,26.2,77.4,1009.0,51.1,4.6,0.2089
Soybean,3,8.8,75.0,1017.1,34.6,1.4,0.0149
Soybean,1,-3.0,81.2,1013.1,33.5,2.2,0.0457
Sugar,6,25.7,74.9,1019.3,52.5,7.2,0.2263
Sorghum,6,23.1,71.0,1002.4,98.6,2.1,0.5308
Rice,6,29.0,54.4,1003.2,87.0,4.2,0.4741
Hay,8,30.1,73.6,1013.8,84.1,0.0,0.5709
Hay,10,18.3,54.8,1017.0,141.5,5.5,0.5188
Barley,2,1.7,51.0,1009.5,75.6,2.9,0.0
Cotton,9,24.7,57.2,1009.1,66.7,2.1,0.2578
Wheat,12,3.8,52.1,1017.7,39.0,4.7,0.0387
Cotton,1,2.3,52.5,1019.5,44.7,2.2,0.0
Hay,7,26.9,72.9,1012.8,89.0,1.1,0.427
Sugar,7,27.6,86.9,1015.5,190.7,2.4,0.8442
Barley,4,16.4,56.9,1009.4,2.2,3.1,0.0763
Sorghum,2,9.0,50.9,1013.2,35.5,2.4,0.0373
Cotton,8,32.7,68.3,1013.7,89.1,5.0,0.2852
Sugar,7,31.8,72.0,1008.6,117.7,5.3,0.2889
Hay,9,23.2,63.4,1012.9,85.0,1.4,0.6133
Soybean,9,24.0,58.7,1001.7,120.2,6.9,0.3755
Rice,11,9.2,68.7,1009.5,143.5,2.7,0.0016
Soybean,3,7.1,65.5,1011.0,11.0,1.8,0.0732
Corn,11,17.0,55.4,1004.9,104.2,1.2,0.0197
Rice,5,24.9,70.2,1015.9,21.5,0.0,0.3899
Sorghum,10,16.6,65.5,1012.2,55.2,0.0,0.143
Corn,5,21.7,63.9,1014.2,55.6,1.6,0.5424
Rice,12,1.4,51.8,1016.2,71.8,3.5,0.0729
Corn,7,30.2,76.2,1004.7,49.4,2.4,0.4569
Barley,12,-0.1,54.8,1014.9,137.2,4.1,0.0
Hay,6,31.4,74.0,1008.4,6.5,1.5,0.0
Barley,9,24.2,60.7,1015.5,119.2,2.2,0.4537
Corn,12,3.2,52.6,1009.4,4.3,3.5,0.0
Sugar,1,4.5,43.6,1013.8,20.2,1.6,0.0
Sugar,6,26.2,53.7,1016.8,85.3,2.5,0.426
Sorghum,12,0.1,81.1,1008.8,132.5,0.9,0.0
Soybean,1,1.4,54.8,1021.5,36.9,5.4,0.0
Hay,1,4.8,73.1,1015.0,33.5,5.9,0.0
Sorghum,10,11.7,73.0,1017.3,84.5,3.3,0.0568
Sugar,7,26.5,83.2,1019.4,171.6,3.7,0.7952
Barley,12,-0.9,50.3,1008.7,109.0,1.8,0.0025
Rice,6,29.7,71.3,1016.8,50.7,3.6,0.3005
Sugar,12,4.6,61.0,1006.9,49.9,7.1,0.087
Corn,10,16.3,74.9,1012.8,66.0,2.1,0.1073
Cotton,5,21.0,75.0,1009.7,114.2,4.1,0.9183
Cotton,11,2.2,55.3,1014.5,81.0,4.7,0.0481
Tree Nuts,10,12.6,73.2,1012.6,188.3,6.1,0.0
Corn,12,-1.1,35.5,1016.8,115.6,1.9,0.0
Rice,4,17.4,55.9,1020.1,42.8,6.8,0.3645
Tree Nuts,12,0.5,48.5,1009.6,4.4,5.5,0.0
Sugar,6,29.6,76.5,1015.4,64.9,0.5,0.3682
Hay,5,22.6,62.5,1016.0,28.4,5.3,0.0245
Sugar,12,3.1,59.5,1020.2,58.0,3.0,0.0
Cotton,12,4.5,63.8,1010.3,55.7,2.9,0.0172
Sugar,8,24.1,56.9,1018.9,79.2,2.1,0.5699
Corn,2,-0.7,57.2,1013.4,59.1,6.8,0.0
Wheat,1,1.4,59.8,1013.6,60.4,5.0,0.092
Wheat,11,3.3,62.8,1013.4,80.8,2.9,0.0504
Sorghum,4,13.8,45.1,1006.5,110.3,4.0,0.0107
Barley,6,21.6,81.7,1010.5,137.6,4.3,0.6024
Sugar,9,20.3,59.5,1015.1,71.2,0.7,0.4386
Sugar,11,5.5,58.5,1011.3,111.8,4.1,0.0582
Corn,10,16.8,63.9,1015.0,42.2,1.8,0.0462
Rice,3,7.5,74.3,1020.1,73.1,2.7,0.0288
Corn,3,3.7,55.8,1013.3,33.3,5.6,0.0
Hay,6,29.7,84.4,1015.6,70.8,3.0,0.2483
Sugar,3,11.7,55.0,1008.6,77.5,1.2,0.0109
Cotton,8,23.9,76.3,1017.1,135.3,5.8,0.498
Sugar,5,25.0,56.7,1016.3,33.9,1.7,0.2523
Tree Nuts,1,-1.6,38.1,1017.1,32.7,0.0,0.0125
Cotton,2,2.1,55.8,1012.8,96.4,6.8,0.0553
Corn,6,27.4,91.1,1020.5,35.0,6.2,0.469
Cotton,5,20.0,64.0,1010.1,58.6,1.8,0.7024
Rice,9,21.4,66.3,1002.3,131.7,0.0,0.5614
Wheat,9,20.5,76.6,1023.2,77.3,2.0,0.7077
Rice,1,-2.0,72.3,1016.6,27.8,0.0,0.0
Corn,6,30.8,76.8,1007.1,71.6,0.3,0.4907
Rice,6,31.1,64.8,1008.0,89.6,3.3,0.2051
Corn,1,0.0,60.9,1011.5,14.9,1.7,0.0061
Wheat,7,31.2,89.5,1007.2,63.1,1.6,0.4908
Wheat,4,15.6,75.4,1020.7,0.0,0.9,0.0
Soybean,5,23.1,77.2,1013.4,19.2,3.5,0.1053
Sugar,1,2.6,60.4,1017.5,35.8,3.4,0.0
Soybean,3,8.5,49.8,1005.8,27.9,4.7,0.0433
Hay,2,1.2,54.7,1018.5,41.7,5.1,0.0
Rice,9,19.5,73.5,1006.7,126.8,0.0,0.4608
Hay,1,0.5,36.4,1007.2,82.3,6.7,0.0376
Tree Nuts,5,22.6,72.5,1008.1,61.1,2.6,0.5045
Tree Nuts,3,4.7,68.7,1012.6,25.0,1.4,0.0005
Cotton,5,22.0,65.6,1017.9,60.0,1.5,0.6295
Hay,9,21.0,75.1,1011.3,57.8,3.4,0.4715
Cotton,7,33.9,63.0,1017.7,126.6,4.3,0.2344
Corn,4,11.0,62.3,1019.8,45.1,0.0,0.0
Sugar,1,1.2,66.8,1013.2,152.1,1.3,0.0
Rice,12,-3.7,68.3,1009.2,79.5,3.8,0.0446
Hay,3,6.6,41.6,1016.5,145.9,0.0,0.0
Sorghum,3,9.8,78.5,1015.2,25.9,3.4,0.0693
Hay,10,12.7,51.5,1011.9,111.8,0.0,0.1575
Sugar,5,20.6,57.0,1015.3,99.5,9.0,0.1914
Hay,7,29.5,71.6,1014.0,221.9,0.0,0.5591
Sorghum,11,10.8,66.1,1008.6,100.7,4.4,0.0
Cotton,2,-1.1,51.0,1010.2,14.1,4.7,0.0089
Sugar,3,8.5,61.2,1014.9,23.1,3.9,0.0
Wheat,5,13.4,78.8,1001.3,35.9,2.6,0.12
Tree Nuts,7,32.6,65.3,1018.2,43.5,2.1,0.308
Barley,12,3.6,72.7,1006.1,56.8,0.0,0.0347
Cotton,3,4.7,57.2,1008.1,81.4,1.2,0.0848
Wheat,11,-0.2,65.2,1017.4,93.8,4.1,0.0
Barley,12,7.0,53.8,1015.5,104.6,0.0,0.0
Cotton,6,30.3,74.2,1014.1,30.8,1.1,0.2598
Tree Nuts,12,3.9,71.9,1006.8,64.8,4.6,0.0
Barley,10,19.2,62.1,1004.9,132.2,4.7,0.4124
Cotton,3,7.3,69.5,1011.5,11.9,2.2,0.0656
Tree Nuts,7,25.3,75.9,1010.5,101.4,0.0,0.9613
Corn,10,15.1,76.7,1016.7,76.8,4.0,0.0267
Wheat,10,14.3,72.7,1011.7,150.7,1.7,0.3239
Cotton,1,-0.4,67.8,1009.4,79.0,0.0,0.0112
Hay,11,6.4,57.1,1013.1,73.1,3.4,0.0
Sugar,9,19.3,73.4,1015.9,244.5,1.7,0.8402
Corn,2,5.3,62.8,1010.2,8.9,1.6,0.0
Sugar,2,2.6,55.9,1006.7,32.9,2.0,0.0
Wheat,1,-0.0,72.9,1017.4,58.5,2.0,0.0032
Sugar,12,3.6,67.2,1013.1,88.5,2.8,0.02
Sugar,4,16.9,60.9,1014.7,171.6,2.4,0.1497
Sorghum,11,3.5,61.6,1004.5,57.8,3.2,0.0
Soybean,1,-1.0,56.6,1011.5,15.3,0.0,0.0905
Sugar,12,5.4,35.7,1012.2,86.1,3.9,0.0
Barley,6,27.4,82.7,1020.5,46.1,7.1,0.2529
Rice,11,5.4,79.4,1011.8,90.6,2.6,0.0358
Sorghum,3,5.4,57.9,1014.6,58.0,5.2,0.0087
Corn,5,14.1,53.9,1014.8,58.7,1.9,0.0
Cotton,3,8.4,85.2,1010.6,174.2,6.0,0.1461
Corn,12,1.4,63.1,1011.8,46.5,2.9,0.0
Tree Nuts,12,2.0,57.4,1020.1,95.1,2.5,0.0
Hay,9,16.9,100.0,1016.3,173.6,3.1,0.5047
Sorghum,3,8.9,61.9,1009.7,38.0,2.8,0.0
Soybean,1,4.5,56.3,1021.9,56.1,2.8,0.0
Barley,4,16.2,64.3,1017.9,84.5,3.1,0.2001
Barley,7,31.9,70.5,1019.9,71.3,4.3,0.0792
Barley,11,7.8,61.1,1020.5,128.1,2.8,0.0593
Sugar,7,31.8,77.7,1015.8,43.1,3.5,0.224
Sorghum,11,5.0,55.6,1008.2,96.3,5.6,0.0
Tree Nuts,6,25.8,81.2,1013.9,80.6,4.9,0.7749
Corn,10,18.6,61.1,1019.3,83.2,3.3,0.1208
Wheat,12,5.6,61.3,1007.3,34.3,0.8,0.0059
Wheat,6,25.5,77.4,1010.6,54.5,2.0,0.3234
Soybean,11,3.3,50.4,1019.7,55.9,2.0,0.0
Hay,3,8.0,37.9,1019.2,32.6,5.2,0.0881
Soybean,8,24.9,58.6,1003.0,171.0,4.7,0.494
Tree Nuts,5,22.1,59.2,1010.3,33.8,0.0,0.3876
Hay,1,-3.8,46.5,1018.7,56.1,0.9,0.0
Soybean,3,9.5,49.8,1010.9,0.0,2.4,0.0
Barley,1,-5.1,73.9,1015.3,99.3,0.0,0.0
Cotton,6,32.9,78.5,1007.3,50.5,0.5,0.2438
Wheat,5,21.1,83.9,1014.9,48.3,1.2,0.1848
Soybean,11,9.7,56.0,1014.8,56.7,4.2,0.0
Barley,5,20.4,70.2,1008.3,65.6,5.1,0.3642
Corn,4,18.0,44.3,1011.0,81.7,4.8,0.1275
Tree Nuts,6,32.2,85.1,1015.1,36.2,0.0,0.2962
Sorghum,12,0.2,59.6,1022.1,60.0,0.3,0.0131
Corn,10,16.0,56.5,1015.7,111.8,0.0,0.0667
Sorghum,9,28.3,70.9,1014.1,54.7,0.9,0.4522
Cotton,7,31.2,71.8,1015.5,41.2,3.9,0.2506
Corn,3,6.9,53.3,1007.1,58.6,3.3,0.0261
Soybean,8,26.5,80.0,1010.7,72.3,6.7,0.4163
Barley,9,22.7,88.5,1016.1,154.2,3.3,0.5979
Corn,7,29.9,83.4,1007.1,56.3,4.6,0.4388
Barley,5,17.6,74.9,1014.5,82.8,2.3,0.3618
Tree Nuts,10,18.2,47.7,1013.1,136.6,2.9,0.0892
Sorghum,6,20.6,66.5,1005.7,45.3,5.8,0.2455
Sugar,11,7.6,57.6,1011.7,39.0,4.6,0.102
Wheat,1,3.8,58.4,1012.9,62.3,2.7,0.0
Rice,9,27.5,73.4,1011.7,55.8,3.7,0.203
Rice,1,-1.3,40.4,1010.5,71.5,1.3,0.0
Hay,7,32.0,70.3,1006.7,141.5,2.7,0.3597
Barley,12,0.8,59.5,1009.4,46.4,4.7,0.0
Hay,6,28.5,78.6,1008.6,115.2,0.8,0.2528
Sugar,10,17.9,68.8,1009.9,166.0,0.2,0.689
Soybean,12,-0.3,37.7,1009.9,180.4,3.2,0.0
Soybean,3,6.8,63.2,1005.9,120.1,4.7,0.0
Hay,12,2.2,72.9,1019.4,61.6,3.8,0.0593
Corn,12,0.9,48.0,1011.5,62.6,0.8,0.0409
Sorghum,2,2.5,64.5,1018.7,65.7,2.3,0.0502
Rice,9,20.3,80.1,996.1,63.2,1.9,0.4206
Sugar,6,29.0,73.4,1014.4,89.4,1.1,0.2691
Sugar,1,-0.4,47.1,1012.1,94.6,5.8,0.0398
Hay,5,20.5,81.7,1009.1,127.7,3.5,0.1458
Corn,8,27.3,72.5,1018.6,85.3,0.0,0.5709
Barley,6,25.6,68.0,1013.6,48.3,2.6,0.3022
Sugar,12,-3.3,62.8,1014.3,27.3,5.0,0.0
Corn,4,20.1,81.6,1023.8,47.3,2.6,0.2032
Rice,10,12.3,60.8,1007.2,101.3,9.9,0.0095
Sorghum,9,19.9,83.1,1014.1,79.5,4.0,0.2007
Corn,4,12.7,72.6,1007.6,36.9,6.6,0.0
Wheat,1,-0.5,52.2,1006.7,22.3,0.0,0.0
Sugar,2,2.5,70.8,1007.4,24.6,6.0,0.047
Sorghum,9,22.9,58.9,1012.8,137.7,2.1,0.5027
Wheat,11,11.3,56.9,1009.5,116.2,3.0,0.2633
Rice,7,31.9,79.9,1017.3,112.5,7.1,0.1892
Wheat,5,23.8,72.5,1002.8,94.2,2.8,0.2399
Sugar,4,11.5,62.1,1019.9,60.3,5.0,0.0684
Sorghum,9,21.1,82.0,1005.1,137.6,3.1,0.3539
Barley,7,30.0,62.5,1018.7,59.2,0.4,0.1878
Wheat,3,5.8,72.4,1018.8,42.3,1.9,0.0449
Barley,4,15.7,61.1,1004.6,84.9,4.0,0.2047
Tree Nuts,8,25.4,87.4,1012.1,70.9,0.0,0.6074
Corn,8,24.6,64.4,1012.4,155.2,2.9,0.6856
Rice,7,30.4,68.0,1010.8,77.8,4.2,0.3172
Rice,2,1.4,50.2,1013.5,36.2,5.0,0.0
Barley,11,6.9,71.7,1010.8,134.9,7.0,0.0
Barley,2,-1.8,74.0,1018.0,9.9,3.3,0.0
Sorghum,2,7.0,68.8,1013.3,37.0,3.7,0.0
Sugar,12,8.8,52.5,1009.3,93.0,2.6,0.0242
Hay,7,25.8,68.6,1006.4,133.0,5.4,0.3912
Cotton,3,9.2,45.7,1011.2,82.7,4.4,0.1341
Rice,4,17.6,80.8,1018.7,64.2,1.9,0.4696
Sorghum,12,4.4,55.0,999.2,112.6,1.6,0.0095
Soybean,5,22.9,68.7,1020.9,83.2,6.7,0.2739
Hay,8,30.0,70.1,1010.9,86.6,0.9,0.5121
Sugar,10,12.7,85.4,1013.0,139.0,5.5,0.2148
Corn,5,19.6,60.6,1015.3,93.3,3.9,0.4094
Wheat,4,16.3,58.8,1008.8,42.0,6.5,0.0
Barley,8,30.7,73.4,1012.2,45.6,4.1,0.0548
Hay,7,31.3,70.5,1009.1,92.1,4.5,0.3195
Barley,10,17.5,73.9,1000.3,68.4,2.3,0.2092
Wheat,11,7.3,63.6,1011.4,132.3,2.1,0.2027
Wheat,11,12.1,79.3,1005.4,202.0,2.5,0.1524
Sorghum,6,24.7,65.0,1009.2,60.6,1.8,0.5167
Rice,11,5.8,47.3,1013.6,43.7,4.2,0.0667
Rice,8,29.9,80.1,1010.1,116.5,0.0,0.3547
Wheat,3,5.6,73.2,1017.2,88.6,0.0,0.0
Hay,6,30.4,71.8,1015.5,81.8,2.5,0.2457
Soybean,2,1.3,55.1,1008.7,27.5,4.6,0.0
Wheat,12,-0.6,55.1,1024.6,82.0,3.7,0.0629
Soybean,2,1.3,47.3,1014.9,46.5,4.9,0.0
Barley,5,22.3,77.9,1001.6,29.8,2.8,0.1637
Cotton,6,28.0,88.8,1015.4,80.4,2.0,0.6058
Cotton,4,18.6,64.2,1014.5,14.4,1.6,0.143
Soybean,5,18.5,66.5,1018.9,154.3,2.2,0.0027
Corn,3,7.6,51.8,1012.6,77.4,2.2,0.0
Cotton,8,29.6,80.0,1012.3,24.2,3.9,0.1123
Soybean,7,27.8,69.7,1010.0,111.7,5.5,0.8112
Sorghum,5,33.2,58.0,1003.2,42.8,2.5,0.2661
Wheat,12,5.5,47.0,1010.6,76.3,6.1,0.0475
Cotton,5,21.3,75.4,1021.8,49.7,2.1,0.4648
Tree Nuts,3,5.7,45.3,1003.9,0.0,0.0,0.0
Cotton,8,28.2,64.6,1012.9,106.3,0.6,0.4864
Barley,6,28.2,78.8,1014.8,32.4,3.7,0.1493
Sugar,4,14.9,66.7,1009.7,73.6,2.1,0.1416
Sorghum,3,2.1,79.7,1003.5,76.3,4.8,0.1021
Barley,6,31.5,73.8,1014.1,59.5,6.3,0.0512
Hay,6,28.0,82.5,1007.6,104.2,0.9,0.266
Cotton,4,10.1,83.9,1009.5,39.9,0.0,0.2226
Barley,1,-4.0,73.6,1007.4,126.0,4.1,0.0
Sugar,10,19.0,62.4,1009.8,170.1,5.0,0.5626
Sorghum,5,21.6,76.5,1018.3,32.2,1.0,0.234
Sugar,3,7.9,52.9,1010.2,44.7,4.8,0.0879
Hay,1,-1.1,44.6,1011.1,32.2,7.2,0.0
Tree Nuts,5,23.9,61.1,1017.2,30.7,2.1,0.4335
Tree Nuts,3,8.3,42.4,1014.0,7.8,5.7,0.0008
Rice,9,17.3,72.8,1002.1,112.7,0.6,0.3961
Sorghum,11,11.1,63.5,1011.2,113.4,1.5,0.0
Sorghum,2,4.1,77.8,1018.3,4.9,5.4,0.0
Barley,5,14.3,66.4,1014.6,77.0,3.3,0.2814
Tree Nuts,8,30.1,85.4,1010.7,56.8,0.7,0.3943
Hay,1,3.9,72.4,1010.4,49.5,2.2,0.0
Tree Nuts,7,31.5,78.6,1010.3,91.0,3.4,0.498
Tree Nuts,5,21.7,81.6,1006.1,0.0,4.4,0.0299
Sorghum,5,25.8,66.3,1015.1,52.2,6.7,0.346
Sugar,7,33.3,73.2,1013.8,103.6,4.3,0.2168
Cotton,1,-1.8,69.7,1010.7,8.4,3.7,0.0
Barley,9,19.6,69.3,1016.0,93.3,2.3,0.5729
Wheat,10,8.0,54.3,1009.9,69.3,5.7,0.1269
Tree Nuts,10,9.4,74.6,1010.5,42.5,3.9,0.0
Cotton,12,-3.1,68.8,1021.9,84.9,3.1,0.012
Soybean,12,6.9,45.0,1009.0,54.9,2.0,0.0474
Soybean,12,0.8,47.6,1013.8,60.6,2.8,0.0
Sugar,11,7.3,47.0,1014.8,112.8,1.0,0.0759
Wheat,1,2.5,49.9,1010.0,73.5,0.7,0.0519
Hay,1,1.9,55.0,1013.9,14.1,8.0,0.0
Tree Nuts,8,32.3,87.7,1014.9,55.2,1.7,0.2854
Sugar,5,23.8,70.2,1018.2,47.1,1.2,0.2586
Cotton,8,26.0,76.7,1016.6,87.3,5.5,0.4359
Tree Nuts,9,23.0,69.8,1008.4,169.7,2.2,0.3902
Sugar,4,13.8,61.1,1002.7,57.4,0.8,0.0592
Hay,5,27.8,70.7,1008.4,38.4,3.8,0.1091
Hay,10,14.6,55.0,1014.2,78.8,0.8,0.2731
Sorghum,6,22.4,66.8,1016.3,151.1,4.0,0.6274
